140449503481040,150,0,1,14314,6,"(11, 3)",BUSH,2,0
140449503527264,150,0,1,12814,6,"(12, 1)",BUSH,1,0
140449503480944,150,0,1,6814,5,"(12, 4)",BUSH,2,0
140449503481232,150,1,0,15814,6,"(12, 7)",OPEN,2,0
140449503480896,150,1,0,5314,6,"(12, 8)",OPEN,2,0
140449503481088,150,1,0,814,6,"(12, 8)",OPEN,2,0
140449503481424,150,1,0,9814,6,"(13, 0)",OPEN,1,0
140449503527168,150,0,1,5314,6,"(13, 4)",BUSH,1,0
140449503560080,150,1,0,6814,6,"(13, 6)",OPEN,0,0
140449503480848,150,1,0,3814,6,"(13, 7)",OPEN,1,0
140449503527120,150,0,1,8314,6,"(13, 9)",BUSH,1,0
140449503477824,150,1,0,6814,6,"(14, 1)",OPEN,0,0
140449503480704,150,1,0,11314,6,"(14, 2)",OPEN,0,0
140449503478688,150,0,1,11314,6,"(14, 12)",BUSH,4,0
140449503480800,150,0,1,8314,6,"(14, 13)",BUSH,0,0
140449503527024,200,0,1,5314,6,"(4, 1)",BUSH,1,0
140449503527360,200,0,1,17314,6,"(4, 3)",BUSH,1,0
140449503527072,200,0,1,3814,6,"(4, 8)",BUSH,1,0
140449503560080,200,1,0,5314,6,"(4, 10)",OPEN,1,0
140449503742848,200,0,1,14314,5,"(4, 12)",BUSH,0,0
140449503481808,200,0,1,6814,6,"(5, 3)",BUSH,2,0
140449503477920,200,0,1,8314,6,"(6, 0)",BUSH,0,0
140449503559984,200,1,0,5314,6,"(6, 9)",OPEN,0,0
140449503480944,200,1,0,2314,6,"(7, 3)",OPEN,0,0
140449503481136,200,1,0,2314,6,"(7, 7)",OPEN,0,0
140449503481472,200,0,1,5314,6,"(7, 9)",BUSH,0,0
140449503527120,200,0,1,6814,6,"(7, 10)",BUSH,0,0
140449503527168,200,0,1,6814,6,"(7, 11)",BUSH,2,0
140449503481520,200,0,1,6814,6,"(8, 4)",BUSH,2,0
140449503559744,200,1,0,2314,6,"(8, 5)",OPEN,0,0
140449503481664,200,0,1,17314,6,"(9, 0)",BUSH,2,0
140449503481760,200,0,1,814,6,"(9, 2)",BUSH,1,0
140449503480656,200,0,1,17314,6,"(9, 9)",BUSH,1,0
140449503481616,200,0,1,9814,6,"(10, 10)",BUSH,2,0
140449503481424,200,1,0,3814,6,"(10, 11)",OPEN,1,0
140449503527216,200,0,1,12814,6,"(10, 13)",BUSH,1,0
140449503480992,200,0,1,11314,6,"(11, 10)",BUSH,2,0
140449503481040,200,1,0,5314,6,"(11, 11)",OPEN,0,0
140449503480848,200,1,0,5314,5,"(11, 12)",OPEN,1,0
140449503480704,200,1,0,2314,6,"(12, 0)",OPEN,1,0
140449503481568,200,0,1,8314,6,"(12, 1)",BUSH,1,0
140449503481232,200,1,0,6814,6,"(12, 2)",OPEN,1,0
140449503481280,200,0,1,11314,6,"(12, 3)",BUSH,0,0
140449503236400,200,0,1,6814,6,"(12, 13)",BUSH,1,0
140449503481328,200,1,0,3814,5,"(13, 6)",OPEN,1,0
140449503477872,200,0,1,11314,6,"(13, 11)",BUSH,3,0
140449503477824,200,1,0,11314,5,"(14, 3)",OPEN,1,0
140449503479984,200,1,0,6814,6,"(14, 4)",OPEN,1,0
140449503480896,200,1,0,3814,6,"(14, 5)",OPEN,0,0
140449503480800,200,1,0,8314,5,"(14, 6)",OPEN,1,0
140449503560368,200,1,0,8314,6,"(14, 6)",OPEN,1,0
140449503527312,200,0,1,3814,5,"(14, 13)",BUSH,3,0
140449503477920,250,0,1,8314,5,"(0, 11)",BUSH,2,0
140449503527120,250,1,0,6814,6,"(0, 12)",OPEN,0,0
140449503334464,250,0,1,3814,6,"(1, 10)",BUSH,0,0
140449503481232,250,0,1,8314,5,"(2, 12)",BUSH,2,0
140449503481472,250,0,1,2314,6,"(3, 5)",BUSH,1,0
140449503481280,250,0,1,6814,6,"(4, 2)",BUSH,0,0
140449503481424,250,1,0,5314,6,"(4, 10)",OPEN,0,0
140449503334752,250,0,1,14314,6,"(5, 0)",BUSH,1,0
140449503481520,250,0,1,11314,6,"(5, 8)",BUSH,3,0
140449503481040,250,1,0,2314,6,"(5, 12)",OPEN,1,0
140449503481664,250,0,1,6814,6,"(6, 0)",BUSH,1,0
140449503481136,250,0,1,8314,6,"(6, 2)",BUSH,1,0
140449503527360,250,1,0,3814,6,"(6, 7)",OPEN,0,0
140449503742848,250,1,0,12814,6,"(7, 6)",OPEN,0,0
140449503527168,250,1,0,3814,6,"(7, 12)",OPEN,3,0
140449503527312,250,1,0,6814,6,"(7, 13)",OPEN,0,0
140449503481808,250,0,1,9814,6,"(8, 2)",BUSH,0,0
140449503477872,250,0,1,2314,6,"(8, 7)",BUSH,1,0
140449503334656,250,0,1,8314,6,"(9, 3)",BUSH,0,0
140449503480704,250,0,1,814,6,"(9, 11)",BUSH,1,0
140449503481568,250,0,1,5314,6,"(9, 14)",BUSH,0,0
140449503480656,250,0,1,8314,5,"(10, 12)",BUSH,2,0
140449503334512,250,0,1,14314,6,"(10, 12)",BUSH,2,0
140449503527024,250,1,0,8314,6,"(11, 4)",OPEN,0,0
140449503527216,250,1,0,5314,6,"(11, 4)",OPEN,0,0
140449503480896,250,0,1,3814,6,"(11, 6)",BUSH,0,0
140449503479984,250,0,1,8314,6,"(11, 7)",BUSH,2,0
140449503477824,250,0,1,3814,5,"(11, 10)",BUSH,1,0
140449503480800,250,0,1,12814,6,"(12, 1)",BUSH,2,0
140449503334560,250,0,1,17314,6,"(12, 3)",BUSH,0,0
140449503480992,250,0,1,814,6,"(12, 5)",BUSH,2,0
140449503527072,250,1,0,814,6,"(12, 14)",OPEN,0,0
140449503480848,250,1,0,6814,6,"(13, 0)",OPEN,0,0
140449503481328,250,0,1,8314,6,"(13, 5)",BUSH,1,0
140449503480944,250,0,1,8314,6,"(13, 10)",BUSH,3,0
140449503481616,250,0,1,9814,6,"(13, 11)",BUSH,1,0
140449503236400,250,1,0,814,6,"(14, 0)",OPEN,0,0
140449503334608,250,0,1,6814,5,"(14, 7)",BUSH,2,0
140449503480896,300,0,1,5314,6,"(0, 9)",BUSH,0,0
140449503480800,300,0,1,8314,6,"(0, 10)",BUSH,0,0
140449503334608,300,1,0,3814,6,"(1, 9)",OPEN,0,0
140449503527216,300,0,1,11314,6,"(5, 0)",BUSH,0,0
140449503527168,300,0,1,8314,6,"(5, 2)",BUSH,2,0
140449503480656,300,0,1,8314,6,"(5, 3)",BUSH,2,0
140449503527120,300,0,1,8314,6,"(5, 4)",BUSH,1,0
140449503742848,300,0,1,6814,6,"(5, 10)",BUSH,2,0
140449503481280,300,0,1,5314,6,"(7, 9)",BUSH,1,0
140449503481424,300,0,1,5314,6,"(7, 10)",BUSH,2,0
140449503334848,300,1,0,6814,6,"(7, 13)",OPEN,1,0
140449503334560,300,1,0,6814,6,"(7, 13)",OPEN,1,0
140449503477920,300,0,1,3814,6,"(9, 1)",BUSH,3,0
140449503481472,300,0,1,11314,6,"(9, 9)",BUSH,2,0
140449503481808,300,0,1,2314,6,"(9, 11)",BUSH,2,0
140449503236400,300,1,0,3814,6,"(10, 3)",OPEN,0,0
140449503334656,300,1,0,3814,6,"(10, 3)",OPEN,0,0
140449503527360,300,0,1,11314,6,"(10, 5)",BUSH,0,0
140449503335136,300,1,0,5314,6,"(10, 7)",OPEN,0,0
140449503480704,300,0,1,8314,6,"(10, 12)",BUSH,2,0
140449503481040,300,0,1,9814,5,"(11, 3)",BUSH,5,0
140449503480944,300,1,0,2314,6,"(11, 4)",OPEN,0,0
140449503481520,300,0,1,11314,6,"(11, 5)",BUSH,2,0
140449503527024,300,0,1,6814,6,"(11, 7)",BUSH,1,0
140449503480992,300,0,1,5314,6,"(11, 7)",BUSH,1,0
140449503481664,300,0,1,8314,6,"(12, 13)",BUSH,1,0
140449503334512,300,1,0,5314,6,"(12, 14)",OPEN,1,0
140449503477824,300,0,1,6814,6,"(13, 4)",BUSH,1,0
140449503527312,300,0,1,6814,6,"(13, 4)",BUSH,1,0
140449503477872,300,0,1,5314,6,"(13, 13)",BUSH,2,0
140449503481328,300,0,1,12814,6,"(13, 13)",BUSH,2,0
140449503334464,300,1,0,3814,6,"(14, 3)",OPEN,0,0
140449503334752,300,1,0,814,6,"(14, 3)",OPEN,0,0
140449503479984,300,0,1,12814,6,"(14, 12)",BUSH,1,0
140449503480848,300,0,1,15814,6,"(14, 13)",BUSH,2,0
140449503481136,300,0,1,12814,6,"(14, 13)",BUSH,2,0
140449503527072,300,0,1,8314,6,"(14, 14)",BUSH,0,0
140449503481328,350,0,1,14314,6,"(0, 9)",BUSH,0,0
140449503481808,350,0,1,8314,6,"(1, 0)",BUSH,0,0
140449503531168,350,0,1,17314,6,"(1, 8)",BUSH,1,0
140449503481664,350,0,1,9814,6,"(2, 2)",BUSH,2,0
140449503531456,350,1,0,9814,6,"(2, 8)",OPEN,0,0
140449503481280,350,0,1,9814,6,"(2, 11)",BUSH,0,0
140449503531408,350,1,0,5314,5,"(3, 0)",OPEN,0,0
140449503527072,350,0,1,814,6,"(4, 12)",BUSH,0,0
140449503527216,350,0,1,3814,5,"(5, 1)",BUSH,3,0
140449503531072,350,0,1,3814,6,"(5, 3)",BUSH,1,0
140449503531312,350,1,0,6814,6,"(6, 7)",OPEN,0,0
140449503480800,350,0,1,3814,6,"(7, 8)",BUSH,0,0
140449503477824,350,0,1,9814,6,"(7, 9)",BUSH,1,0
140449503477872,350,0,1,5314,6,"(7, 9)",BUSH,1,0
140449503527360,350,0,1,8314,6,"(8, 2)",BUSH,1,0
140449503481472,350,0,1,6814,6,"(9, 8)",BUSH,1,0
140449503481616,350,0,1,8314,6,"(9, 9)",BUSH,2,0
140449503236400,350,0,1,2314,6,"(9, 12)",BUSH,4,0
